#
# Lsun = 3.8450e+33 erg/s
# ----------------------------------------------------------------
# Normalization infomation:
#    Normalize in band [8.000e+00, 1.000e+03] (um) to logL = 0.000 (log erg/s)
# ----------------------------------------------------------------
# 1 : um
# 2 : erg/s/Hz
    4.102041e+00      6.810720e-17
    4.112444e+00      6.846885e-17
    4.121924e+00      6.881657e-17
    4.132378e+00      6.918199e-17
    4.141904e+00      6.953333e-17
    4.151452e+00      6.991865e-17
    4.161022e+00      6.991865e-17
    4.170614e+00      6.988646e-17
    4.181191e+00      6.987037e-17
    4.190830e+00      6.985428e-17
    4.201458e+00      6.983820e-17
    4.382279e+00      7.792791e-17
    4.792918e+00      1.384500e-16
    4.912471e+00      1.811728e-16
    4.955643e+00      1.962877e-16
    5.000345e+00      2.114429e-16
    5.001497e+00      2.118327e-16
    5.045451e+00      2.243329e-16
    5.090964e+00      2.372428e-16
    5.135704e+00      2.517057e-16
    5.179645e+00      2.679742e-16
    5.225165e+00      2.847036e-16
    5.243243e+00      2.911341e-16
    5.265020e+00      2.989462e-16
    5.266232e+00      2.990150e-16
    5.269871e+00      3.006720e-16
    5.273513e+00      3.023382e-16
    5.274727e+00      3.024078e-16
    5.301515e+00      3.115968e-16
    5.314960e+00      3.165870e-16
    5.350569e+00      3.296803e-16
    5.360435e+00      3.329607e-16
    5.401321e+00      3.501007e-16
    5.403809e+00      3.515548e-16
    5.448789e+00      3.707601e-16
    5.451299e+00      3.714437e-16
    5.494144e+00      3.904748e-16
    5.500473e+00      3.931815e-16
    5.538600e+00      4.102920e-16
    5.547534e+00      4.144699e-16
    5.550090e+00      4.154254e-16
    5.583416e+00      4.308172e-16
    5.600154e+00      4.383217e-16
    5.628595e+00      4.515367e-16
    5.649370e+00      4.620543e-16
    5.672833e+00      4.731437e-16
    5.695082e+00      4.838303e-16
    5.700330e+00      4.862874e-16
    5.705583e+00      4.887570e-16
    5.717419e+00      4.949861e-16
    5.734559e+00      5.032607e-16
    5.750426e+00      5.107319e-16
    5.753075e+00      5.122630e-16
    5.762355e+00      5.170029e-16
    5.782292e+00      5.263723e-16
    5.799626e+00      5.355414e-16
    5.807644e+00      5.395020e-16
    5.846554e+00      5.596197e-16
    5.850595e+00      5.610390e-16
    5.851942e+00      5.623323e-16
    5.869485e+00      5.718643e-16
    5.892506e+00      5.839733e-16
    5.896577e+00      5.858589e-16
    5.900652e+00      5.873447e-16
    5.940185e+00      6.091062e-16
    5.941553e+00      6.100888e-16
    5.948398e+00      6.140349e-16
    5.986872e+00      6.348820e-16
    5.988251e+00      6.353207e-16
    5.999292e+00      6.417901e-16
    6.014507e+00      6.507183e-16
    6.032537e+00      6.621296e-16
    6.049229e+00      6.732758e-16
    6.075751e+00      6.916606e-16
    6.079950e+00      6.943733e-16
    6.099581e+00      7.076085e-16
    6.105201e+00      7.115297e-16
    6.120685e+00      7.230911e-16
    6.126325e+00      7.270981e-16
    6.148936e+00      7.428361e-16
    6.165950e+00      7.540376e-16
    6.173053e+00      7.585654e-16
    6.198691e+00      7.740928e-16
    6.211550e+00      7.812554e-16
    6.214411e+00      7.837779e-16
    6.220138e+00      7.868519e-16
    6.221570e+00      7.879398e-16
    6.224436e+00      7.899380e-16
    6.248849e+00      8.044388e-16
    6.254607e+00      8.085242e-16
    6.267582e+00      8.154419e-16
    6.273357e+00      8.193945e-16
    6.297961e+00      8.336678e-16
    6.299412e+00      8.346281e-16
    6.312480e+00      8.417692e-16
    6.338697e+00      8.554468e-16
    6.344538e+00      8.588019e-16
    6.347460e+00      8.605835e-16
    6.360628e+00      8.669479e-16
    6.389987e+00      8.834725e-16
    6.397348e+00      8.881637e-16
    6.407668e+00      8.930855e-16
    6.434281e+00      9.088517e-16
    6.447628e+00      9.164168e-16
    6.453570e+00      9.195874e-16
    6.456542e+00      9.212829e-16
    6.478881e+00      9.362526e-16
    6.481865e+00      9.381948e-16
    6.498304e+00      9.484032e-16
    6.499800e+00      9.497144e-16
    6.523790e+00      9.655906e-16
    6.546362e+00      9.803768e-16
    6.547869e+00      9.812802e-16
    6.569011e+00      9.953894e-16
    6.573550e+00      9.981436e-16
    6.593257e+00      1.011563e-15
    6.597813e+00      1.014829e-15
    6.614545e+00      1.025872e-15
    6.640488e+00      1.043742e-15
    6.648138e+00      1.049284e-15
    6.658862e+00      1.057044e-15
    6.677286e+00      1.070516e-15
    6.686518e+00      1.075952e-15
    6.689598e+00      1.078433e-15
    6.697304e+00      1.083660e-15
    6.701932e+00      1.086658e-15
    6.703475e+00      1.087409e-15
    6.715835e+00      1.095703e-15
    6.732866e+00      1.106861e-15
    6.746834e+00      1.116074e-15
    6.748387e+00      1.116588e-15
    6.779536e+00      1.137609e-15
    6.793600e+00      1.146286e-15
    6.796730e+00      1.148929e-15
    6.807694e+00      1.155561e-15
    6.826530e+00      1.168404e-15
    6.837542e+00      1.176232e-15
    6.846995e+00      1.182478e-15
    6.862779e+00      1.192595e-15
    6.872267e+00      1.200033e-15
    6.883352e+00      1.206405e-15
    6.897632e+00      1.215886e-15
    6.919903e+00      1.231383e-15
    6.924685e+00      1.234221e-15
    6.926279e+00      1.236497e-15
    6.929470e+00      1.237636e-15
    6.947043e+00      1.250239e-15
    6.950243e+00      1.252256e-15
    6.966265e+00      1.263843e-15
    6.972684e+00      1.267923e-15
    6.996809e+00      1.285562e-15
    7.012938e+00      1.297158e-15
